currency,datetime_UTC,timestamp_UTC,price_USD,key
btc,2020-06-30 12:00:00,1593518400,9121.75,1593518400btc
btc,2020-06-30 13:00:00,1593522000,9134.23,1593522000btc
btc,2020-06-30 14:00:00,1593525600,9182.72,1593525600btc
btc,2020-06-30 15:00:00,1593529200,9170.25,1593529200btc
btc,2020-06-30 16:00:00,1593532800,9176.31,1593532800btc
btc,2020-06-30 17:00:00,1593536400,9147.45,1593536400btc
btc,2020-06-30 18:00:00,1593540000,9131.78,1593540000btc
btc,2020-06-30 19:00:00,1593543600,9139.09,1593543600btc
btc,2020-06-30 20:00:00,1593547200,9147.68,1593547200btc
btc,2020-06-30 21:00:00,1593550800,9163.31,1593550800btc
btc,2020-06-30 22:00:00,1593554400,9133.24,1593554400btc
btc,2020-06-30 23:00:00,1593558000,9136.47,1593558000btc
btc,2020-07-01 00:00:00,1593561600,9124.25,1593561600btc
btc,2020-07-01 01:00:00,1593565200,9126.0,1593565200btc
btc,2020-07-01 02:00:00,1593568800,9136.16,1593568800btc
btc,2020-07-01 03:00:00,1593572400,9137.59,1593572400btc
btc,2020-07-01 04:00:00,1593576000,9151.53,1593576000btc
btc,2020-07-01 05:00:00,1593579600,9145.3,1593579600btc
btc,2020-07-01 06:00:00,1593583200,9139.58,1593583200btc
btc,2020-07-01 07:00:00,1593586800,9136.54,1593586800btc
btc,2020-07-01 08:00:00,1593590400,9175.31,1593590400btc
btc,2020-07-01 09:00:00,1593594000,9167.11,1593594000btc
btc,2020-07-01 10:00:00,1593597600,9153.96,1593597600btc
btc,2020-07-01 11:00:00,1593601200,9161.92,1593601200btc
btc,2020-07-01 12:00:00,1593604800,9166.41,1593604800btc
btc,2020-07-01 13:00:00,1593608400,9212.79,1593608400btc
btc,2020-07-01 14:00:00,1593612000,9224.74,1593612000btc
btc,2020-07-01 15:00:00,1593615600,9264.85,1593615600btc
btc,2020-07-01 16:00:00,1593619200,9290.71,1593619200btc
btc,2020-07-01 17:00:00,1593622800,9290.29,1593622800btc
btc,2020-07-01 18:00:00,1593626400,9259.77,1593626400btc
btc,2020-07-01 19:00:00,1593630000,9246.63,1593630000btc
btc,2020-07-01 20:00:00,1593633600,9240.78,1593633600btc
btc,2020-07-01 21:00:00,1593637200,9243.87,1593637200btc
btc,2020-07-01 22:00:00,1593640800,9248.45,1593640800btc
btc,2020-07-01 23:00:00,1593644400,9238.89,1593644400btc
btc,2020-07-02 00:00:00,1593648000,9233.87,1593648000btc
btc,2020-07-02 01:00:00,1593651600,9249.14,1593651600btc
btc,2020-07-02 02:00:00,1593655200,9246.72,1593655200btc
btc,2020-07-02 03:00:00,1593658800,9243.59,1593658800btc
btc,2020-07-02 04:00:00,1593662400,9244.29,1593662400btc
btc,2020-07-02 05:00:00,1593666000,9214.35,1593666000btc
btc,2020-07-02 06:00:00,1593669600,9207.87,1593669600btc
btc,2020-07-02 07:00:00,1593673200,9214.02,1593673200btc
btc,2020-07-02 08:00:00,1593676800,9214.64,1593676800btc
btc,2020-07-02 09:00:00,1593680400,9213.88,1593680400btc
btc,2020-07-02 10:00:00,1593684000,9205.62,1593684000btc
btc,2020-07-02 11:00:00,1593687600,9200.29,1593687600btc
btc,2020-07-02 12:00:00,1593691200,9244.71,1593691200btc
btc,2020-07-02 13:00:00,1593694800,9253.52,1593694800btc
btc,2020-07-02 14:00:00,1593698400,9197.93,1593698400btc
btc,2020-07-02 15:00:00,1593702000,9046.01,1593702000btc
btc,2020-07-02 16:00:00,1593705600,9041.66,1593705600btc
btc,2020-07-02 17:00:00,1593709200,9071.33,1593709200btc
btc,2020-07-02 18:00:00,1593712800,9072.0,1593712800btc
btc,2020-07-02 19:00:00,1593716400,9053.8,1593716400btc
btc,2020-07-02 20:00:00,1593720000,9086.03,1593720000btc
btc,2020-07-02 21:00:00,1593723600,9135.11,1593723600btc
btc,2020-07-02 22:00:00,1593727200,9106.91,1593727200btc
btc,2020-07-02 23:00:00,1593730800,9092.8,1593730800btc
btc,2020-07-03 00:00:00,1593734400,9101.37,1593734400btc
btc,2020-07-03 01:00:00,1593738000,9111.82,1593738000btc
btc,2020-07-03 02:00:00,1593741600,9101.01,1593741600btc
btc,2020-07-03 03:00:00,1593745200,9093.86,1593745200btc
btc,2020-07-03 04:00:00,1593748800,9097.22,1593748800btc
btc,2020-07-03 05:00:00,1593752400,9112.18,1593752400btc
btc,2020-07-03 06:00:00,1593756000,9098.92,1593756000btc
btc,2020-07-03 07:00:00,1593759600,9106.55,1593759600btc
btc,2020-07-03 08:00:00,1593763200,9102.86,1593763200btc
btc,2020-07-03 09:00:00,1593766800,9083.19,1593766800btc
btc,2020-07-03 10:00:00,1593770400,9083.64,1593770400btc
btc,2020-07-03 11:00:00,1593774000,9100.06,1593774000btc
btc,2020-07-03 12:00:00,1593777600,9113.64,1593777600btc
btc,2020-07-03 13:00:00,1593781200,9098.86,1593781200btc
btc,2020-07-03 14:00:00,1593784800,9090.2,1593784800btc
btc,2020-07-03 15:00:00,1593788400,9106.52,1593788400btc
btc,2020-07-03 16:00:00,1593792000,9096.89,1593792000btc
btc,2020-07-03 17:00:00,1593795600,9096.94,1593795600btc
btc,2020-07-03 18:00:00,1593799200,9085.89,1593799200btc
btc,2020-07-03 19:00:00,1593802800,9090.97,1593802800btc
btc,2020-07-03 20:00:00,1593806400,9095.7,1593806400btc
btc,2020-07-03 21:00:00,1593810000,9100.67,1593810000btc
btc,2020-07-03 22:00:00,1593813600,9089.56,1593813600btc
btc,2020-07-03 23:00:00,1593817200,9066.46,1593817200btc
btc,2020-07-04 00:00:00,1593820800,9073.55,1593820800btc
btc,2020-07-04 01:00:00,1593824400,9077.19,1593824400btc
btc,2020-07-04 02:00:00,1593828000,9086.44,1593828000btc
btc,2020-07-04 03:00:00,1593831600,9087.39,1593831600btc
btc,2020-07-04 04:00:00,1593835200,9088.89,1593835200btc
btc,2020-07-04 05:00:00,1593838800,9094.34,1593838800btc
btc,2020-07-04 06:00:00,1593842400,9080.91,1593842400btc
btc,2020-07-04 07:00:00,1593846000,9079.15,1593846000btc
btc,2020-07-04 08:00:00,1593849600,9087.48,1593849600btc
btc,2020-07-04 09:00:00,1593853200,9079.55,1593853200btc
btc,2020-07-04 10:00:00,1593856800,9075.95,1593856800btc
btc,2020-07-04 11:00:00,1593860400,9069.59,1593860400btc
btc,2020-07-04 12:00:00,1593864000,9077.91,1593864000btc
btc,2020-07-04 13:00:00,1593867600,9093.47,1593867600btc
btc,2020-07-04 14:00:00,1593871200,9081.82,1593871200btc
btc,2020-07-04 15:00:00,1593874800,9080.81,1593874800btc
btc,2020-07-04 16:00:00,1593878400,9080.29,1593878400btc
btc,2020-07-04 17:00:00,1593882000,9175.49,1593882000btc
btc,2020-07-04 18:00:00,1593885600,9150.03,1593885600btc
btc,2020-07-04 19:00:00,1593889200,9131.54,1593889200btc
btc,2020-07-04 20:00:00,1593892800,9136.35,1593892800btc
btc,2020-07-04 21:00:00,1593896400,9125.2,1593896400btc
btc,2020-07-04 22:00:00,1593900000,9132.4,1593900000btc
btc,2020-07-04 23:00:00,1593903600,9142.2,1593903600btc
btc,2020-07-05 00:00:00,1593907200,9141.63,1593907200btc
btc,2020-07-05 01:00:00,1593910800,9132.68,1593910800btc
btc,2020-07-05 02:00:00,1593914400,9127.48,1593914400btc
btc,2020-07-05 03:00:00,1593918000,9135.07,1593918000btc
btc,2020-07-05 04:00:00,1593921600,9125.99,1593921600btc
btc,2020-07-05 05:00:00,1593925200,9081.66,1593925200btc
btc,2020-07-05 06:00:00,1593928800,9067.22,1593928800btc
btc,2020-07-05 07:00:00,1593932400,9072.09,1593932400btc
btc,2020-07-05 08:00:00,1593936000,9076.96,1593936000btc
btc,2020-07-05 09:00:00,1593939600,9028.5,1593939600btc
btc,2020-07-05 10:00:00,1593943200,9036.85,1593943200btc
btc,2020-07-05 11:00:00,1593946800,9042.66,1593946800btc
btc,2020-07-05 12:00:00,1593950400,9046.6,1593950400btc
btc,2020-07-05 13:00:00,1593954000,9024.06,1593954000btc
btc,2020-07-05 14:00:00,1593957600,9041.07,1593957600btc
btc,2020-07-05 15:00:00,1593961200,9042.53,1593961200btc
btc,2020-07-05 16:00:00,1593964800,9039.04,1593964800btc
btc,2020-07-05 17:00:00,1593968400,9048.11,1593968400btc
btc,2020-07-05 18:00:00,1593972000,9051.88,1593972000btc
btc,2020-07-05 19:00:00,1593975600,9035.2,1593975600btc
btc,2020-07-05 20:00:00,1593979200,9016.71,1593979200btc
btc,2020-07-05 21:00:00,1593982800,9039.08,1593982800btc
btc,2020-07-05 22:00:00,1593986400,9084.43,1593986400btc
btc,2020-07-05 23:00:00,1593990000,9081.44,1593990000btc
btc,2020-07-06 00:00:00,1593993600,9073.39,1593993600btc
btc,2020-07-06 01:00:00,1593997200,9088.23,1593997200btc
btc,2020-07-06 02:00:00,1594000800,9099.36,1594000800btc
btc,2020-07-06 03:00:00,1594004400,9093.19,1594004400btc
btc,2020-07-06 04:00:00,1594008000,9098.87,1594008000btc
